concept,period,cik,val,end
Liabilities,CY2021Q4I,1937653,140038000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,2098,33037172.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,3197,61577000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,4281,4227000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,6951,5454000000.0,2022-01-30
LongTermDebtNoncurrent,CY2021Q4I,6955,175000000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,8063,163000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,8146,8154000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,8670,2986100000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,8858,1144592000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,12208,10514000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,12659,1760830000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,14272,39605000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,14693,2061000000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,16058,2079831000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,17843,695000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,18230,26033000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,19584,185000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,20520,7968000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,21665,7194000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,23194,2615235000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,23197,114500000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,25445,842400000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,30305,280712000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,30697,2356416000.0,2022-01-02
LongTermDebtNoncurrent,CY2021Q4I,31107,63813522.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,31235,253000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,31667,22952900.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,31791,4979737000.0,2022-01-02
LongTermDebtNoncurrent,CY2021Q4I,33185,4470100000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,33213,4530102000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,34067,132425000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,39899,3231970000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,43196,6740000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,45876,1359446000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,45919,5000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,48287,174600000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,51644,2908600000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,56679,395303000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,56868,36000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,59527,717089000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,60519,346000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,63754,3973300000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,64040,4114000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,65270,202400000.0,2022-01-29
LongTermDebtNoncurrent,CY2021Q4I,66570,597651000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,66756,1763200000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,67215,823251000.0,2022-01-29
LongTermDebtNoncurrent,CY2021Q4I,69488,90945000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,69891,50000000.0,2022-01-29
LongTermDebtNoncurrent,CY2021Q4I,70866,5505000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,75208,422515000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,76605,1278989000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,78003,36195000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,79879,6572000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,80420,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,81362,836412000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,89439,1064000.0,2021-12-25
LongTermDebtNoncurrent,CY2021Q4I,93389,21000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,94845,1020700000.0,2021-11-28
LongTermDebtNoncurrent,CY2021Q4I,95574,100845000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,97476,7241000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,101778,3978000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,102037,518547000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,102752,270407000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,103730,455666000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,104889,525752000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,105132,112729000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,105770,208800000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,106040,7057000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,106535,5099000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,107140,902045000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,107687,532739000.0,2021-11-27
LongTermDebtNoncurrent,CY2021Q4I,108312,729826000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,108516,701892000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,200406,29985000000.0,2022-01-02
LongTermDebtNoncurrent,CY2021Q4I,275053,1174000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,275880,591922000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,277638,123531000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,310764,12472000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,313927,2202200000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,315293,8228000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,315852,2707770000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,317788,341590000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,320193,106629000000.0,2021-12-25
LongTermDebtNoncurrent,CY2021Q4I,351834,214843000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,701719,15970337.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,703604,93134000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,708821,305845000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,711404,2346500000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,716314,17000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,720500,4299000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,728391,2652186000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,729580,112500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,730464,1599538000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,731766,42383000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,749098,3538000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,749251,2456833000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,763744,1231959000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,764065,5238000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,778164,50361000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,780571,450228000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,784199,307493000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,787250,1395300000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,788965,84667000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,789019,48260000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,790526,743498000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,793074,422500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,799288,234474000.0,2022-01-28
LongTermDebtNoncurrent,CY2021Q4I,807707,11034000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,808439,5979000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,810136,78540000.0,2022-01-30
LongTermDebtNoncurrent,CY2021Q4I,811596,1036300000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,812011,2695589000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,814586,3470000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,819793,350000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,825542,3082200000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,831259,9078000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,832101,1190300000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,835011,35266000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,849399,2757000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,854775,275340000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,855658,140760000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,856982,234397000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,858877,8969000000.0,2022-01-29
LongTermDebtNoncurrent,CY2021Q4I,860731,1311276000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,864749,1293200000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,866374,3798000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,866706,178000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,866829,262137000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,874499,712946000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,874716,775205000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,875657,18857000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,876523,311844000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,876883,1191601000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,877212,922000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,882835,7122600000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,883241,24370000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,884144,33120000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,885978,117587000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,887936,297158000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,889900,852323000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,890564,1033900000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,891014,936200000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,894871,64373000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,895126,2278000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,896262,432100000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,896429,13124000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,899923,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,901491,480730000.0,2021-12-26
LongTermDebtNoncurrent,CY2021Q4I,903651,6217000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,910638,446859000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,911971,416174000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,913277,131948000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,915389,4412000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,916076,5100800000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,916789,445584000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,918646,837949000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,920148,5416500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,921738,2637300000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,925528,73145000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,927003,372733000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,928340,152038.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,931015,1247400000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,932787,2396000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,934612,22177000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,935036,1019872000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,935419,152847000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,937098,495000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,937556,0.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,944148,154851000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1000623,1264800000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1000697,1513870000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1001316,66788000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1002047,2385000000.0,2022-01-28
LongTermDebtNoncurrent,CY2021Q4I,1003078,557426000.0,2021-11-27
LongTermDebtNoncurrent,CY2021Q4I,1005210,1162842000.0,2021-12-25
LongTermDebtNoncurrent,CY2021Q4I,1005757,137219000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1007587,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1009891,9250000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1013934,141630000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1014739,1059900000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1016281,3979000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1020710,315397000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1021561,268781000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1021635,4496400000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1023024,286520000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1023313,75000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1023731,440988000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1024305,4878500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1024795,183900000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,1026655,21251000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1029199,1420085000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1032220,1515089000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1037038,1136000000.0,2021-12-25
LongTermDebtNoncurrent,CY2021Q4I,1037646,1580808000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1037676,337623000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1039399,15434000.0,2021-12-25
LongTermDebtNoncurrent,CY2021Q4I,1043000,613342000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1043186,7608000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1043604,1686800000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1045810,10946000000.0,2022-01-30
LongTermDebtNoncurrent,CY2021Q4I,1046102,1733940000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1046257,1738000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1046311,844123000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1048268,67827000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1050446,2155151000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1050825,477900000.0,2021-11-26
LongTermDebtNoncurrent,CY2021Q4I,1057060,46623000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1057352,987944000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1058290,626000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1058623,798924000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1059556,7413000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1060955,5381162000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1065088,7727000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1065837,263445000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1067837,1782131000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1070412,2214121000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1076930,429361000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1078075,350000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1078207,53594000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1084048,1036018000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1084765,44000000.0,2021-11-27
LongTermDebtNoncurrent,CY2021Q4I,1084869,151844000.0,2021-12-26
LongTermDebtNoncurrent,CY2021Q4I,1088034,71434.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1090872,2730000000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,1094285,4099400000.0,2022-01-02
LongTermDebtNoncurrent,CY2021Q4I,1096056,59600000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1099160,293789892.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1099800,595700000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1104485,803437000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1104506,566588000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1108109,12109000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1109354,1221800000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1111928,16031000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1114483,812876000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1114925,26520000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1114995,278661000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1118417,126957000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1123494,45095000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1124796,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1124804,350062000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1125376,152883000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1127537,17324000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1133421,12777000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1136893,14825000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1137789,5626000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1138118,1538123000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1140536,3974000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1141103,181762000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1141391,13109000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1142417,7367900000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1144215,494500000.0,2021-11-30
LongTermDebtNoncurrent,CY2021Q4I,1158114,5000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1158449,1034320000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,1159036,787255000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1163739,3262795000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1164727,5565000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1169445,94966000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1171155,92091000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1171759,167263000.0,2021-12-26
LongTermDebtNoncurrent,CY2021Q4I,1178697,66000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1193311,9150000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1195734,17517000.0,2021-12-26
LongTermDebtNoncurrent,CY2021Q4I,1201792,151771000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1210677,554845000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1227636,35335000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1254699,5023000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1262039,988400000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1262823,4911000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1262976,1707052000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1269238,1741000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1274494,236005000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1275158,18931000.0,2021-12-28
LongTermDebtNoncurrent,CY2021Q4I,1278027,2267759000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,1280058,937483000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1286613,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1288469,306153000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1289460,100000000.0,2021-12-28
LongTermDebtNoncurrent,CY2021Q4I,1294404,102948000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1295947,1550000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1297184,78185000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1297989,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1309402,514006000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1315098,987723000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1316517,2210589.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1317630,6009000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1318220,5040500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1319161,3846000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1319229,1263940000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1319947,225536000.0,2022-01-29
LongTermDebtNoncurrent,CY2021Q4I,1321655,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1322439,330244000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1326200,238229000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1327811,617354000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,1328919,261960975.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1333274,1237545000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1333493,0.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1334036,771390000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1334978,5583788000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1336917,662531000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1337013,32748000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1338749,715279000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1340476,67319000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1341170,89004951.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1345126,1284826000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1356576,379252000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1359841,3326091000.0,2022-01-01
LongTermDebtNoncurrent,CY2021Q4I,1362004,411605000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1367644,809400000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1369241,1017916000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1372612,367463000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,1375365,139032000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1381640,6559854000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1382101,15738000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1385157,3519000000.0,2021-12-24
LongTermDebtNoncurrent,CY2021Q4I,1387467,13707000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1388658,9690000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1389050,1530825000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1393883,22730000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1397702,44786000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1398659,1272476000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1398987,2940000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1399520,23132000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1401667,97092000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1402436,5901500000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1403161,17673000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1405495,422745000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1409269,77325000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1409375,23000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1411207,2504000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1415404,1495994000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1415921,640939000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1418135,11578000000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1419275,59305078.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1420800,2078625000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1423774,0.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,1425450,907000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1428336,922077000.0,2022-01-31
LongTermDebtNoncurrent,CY2021Q4I,1428439,79985000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1430725,880134000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1432133,35795000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1434621,478151000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1437226,8700000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1438423,1529000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1443646,2747892000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1444380,151310000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1453593,11787000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1459417,845316000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1459839,34973000.0,2021-12-31
LongTermDebtNoncurrent,CY2021Q4I,1460329,40329000.0,2021-12-31
